0.000000	0.000000
0.500000	0.000000
1.000000	0.000000
1.500000	0.000000
2.000000	0.000000
2.500000	0.000000
3.000000	0.000000
3.500000	10.000000
4.000000	45.000000
4.500000	78.000000
5.000000	119.000000
5.500000	167.000000
6.000000	220.000000
6.500000	284.000000
7.000000	358.000000
7.500000	442.000000
8.000000	538.000000
8.500000	633.000000
9.000000	737.000000
9.500000	836.000000
10.000000	942.000000
10.500000	1061.000000
11.000000	1163.000000
11.500000	1272.000000
12.000000	1358.000000
12.500000	1419.000000
13.000000	1461.000000
13.500000	1489.000000
14.000000	1500.000000
14.500000	1500.000000
15.000000	1500.000000
15.500000	1500.000000
16.000000	1500.000000
16.500000	1500.000000
17.000000	1500.000000
17.500000	1500.000000
18.000000	1500.000000
18.500000	1500.000000
19.000000	1500.000000
19.500000	1500.000000
20.000000	1500.000000
20.500000	1500.000000
21.000000	1500.000000
21.500000	1500.000000
22.000000	1500.000000
22.500000	1500.000000
23.000000	1500.000000
23.500000	1500.000000
24.000000	1500.000000
24.500000	1500.000000
24.990000	1500.000000
25.000000	0.000000
